113,Nike Unlimited,"Men's Dri-FIT 5"" Unlined Versatile Shorts",1,3,"Designed for running, training and yoga, our sweat-wicking Unlimited Shorts were made to do it all. They're here for whatever your workout requires, with stretchy fabric that helps you stay free to move. Plus, a hidden pocket lets you keep your phone close as you bring the heat to the gym or a run.","[""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/b29b2031-d087-434d-b4fd-d2afbfc7b00d/unlimited-mens-dri-fit-5-unlined-versatile-shorts-nlD0tf.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/30f752c7-5ebe-48a5-9eeb-2d5c9b3c4a3b/unlimited-mens-dri-fit-5-unlined-versatile-shorts-nlD0tf.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/64e6a910-7c85-474c-90c0-bae079285c73/unlimited-mens-dri-fit-5-unlined-versatile-shorts-nlD0tf.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/9a6ccb3f-204e-4d05-9b97-cff80cf93e30/unlimited-mens-dri-fit-5-unlined-versatile-shorts-nlD0tf.png""]",80,2023-10-16 20:31:27.553000 +00:00,2023-10-16 20:31:27.553000 +00:00
114,Air Jordan 1 Retro High OG,Women's Shoes,2,4,Satiny shine and iconic colors—that's a wardrobe-worthy combo. On a classic shoe. And in women's sizing for the first time. Need any more reasons to treat yourself? We didn't think so.,"[""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/1eac4e3d-869d-44f3-abb3-233eea2f68f1/air-jordan-1-retro-high-og-womens-shoes-1kKstn.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/b8eb635e-8065-4276-a88b-347c97e38238/air-jordan-1-retro-high-og-womens-shoes-1kKstn.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/49eb6e45-ad17-4304-85be-b67dfaaa3008/air-jordan-1-retro-high-og-womens-shoes-1kKstn.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/0f3d0c0e-23ff-4f2a-b61d-ebd6b75e71ac/air-jordan-1-retro-high-og-womens-shoes-1kKstn.png""]",180,2023-10-16 20:31:27.799000 +00:00,2023-10-16 20:31:27.799000 +00:00
115,Nike Sportswear Essentials,Sling Bag (8L),4,5,"From running errands to running for the bus, keep your gear close by and secure. With plenty of room for your essentials and zippered pockets to keep small stuff organized, you'll be skipping all that time wasted on digging around trying to find the things you need.","[""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/22c9e5cd-5fc6-4822-bdc3-d40dc6d50b80/sportswear-essentials-sling-bag-8l-8WLNgB.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/be96d44d-cbe6-4243-97c6-362107fa3cc2/sportswear-essentials-sling-bag-8l-8WLNgB.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/87ca0083-31fa-47dc-8d0c-0513750e5119/sportswear-essentials-sling-bag-8l-8WLNgB.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/58cdf7ee-e041-4c30-bb0d-2343d39b8465/sportswear-essentials-sling-bag-8l-8WLNgB.png""]",57,2023-10-16 20:31:28.058000 +00:00,2023-10-16 20:31:28.058000 +00:00
116,Nike Apex,Reversible Bucket Hat,3,6,"Welcome the Nike Apex Bucket into your lineup. This reversible take on our mid-depth design is made with plush fleece on one side and woven ripstop fabric on the other. An embroidered Nike Futura logo on the front panel adds a clean, Nike finish. Plus, the wraparound brim gives you 360 degrees of coverage, so you can keep your look fresh, rain or shine.","[""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/bb6daab7-001d-4c4c-8a60-5d7cf7cb3142/apex-reversible-bucket-hat-Rk0gv6.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/6471b078-8f84-49a7-ab7e-9376a1ee0075/apex-reversible-bucket-hat-Rk0gv6.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/18ed56be-33e5-4322-93e1-ff208654ea19/apex-reversible-bucket-hat-Rk0gv6.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/cf152807-3cd0-4c1e-a6a3-38cff006895b/apex-reversible-bucket-hat-Rk0gv6.png""]",34,2023-10-16 20:31:28.306000 +00:00,2023-10-16 20:31:28.306000 +00:00
117,Brazil 2023 Stadium Home,Women's Nike Dri-FIT Soccer Jersey,1,1,"Rooted in tradition (nothing says Brazil quite like yellow and green), the Brazil 2023 Home jersey draws on the country's natural beauty to create something wholly distinct. An allover bespoke fern pattern represents the uniqueness of the team and its players while a hidden inner graphic nods to our designers' overall inspiration: Mother Nature. Like other jerseys in our Stadium collection, this one pairs replica design details with sweat-wicking technology to give you a game-ready look inspired by the Female Canaries.","[""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/67158e64-2cf8-4401-bc13-3c13767608b2/brazil-2023-stadium-home-womens-dri-fit-soccer-jersey-QQQ6Jf.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/7868a337-f9e8-47a2-b3fb-37cd278cf024/brazil-2023-stadium-home-womens-dri-fit-soccer-jersey-QQQ6Jf.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/f9cc157a-2d24-45da-80be-7843dad74f92/brazil-2023-stadium-home-womens-dri-fit-soccer-jersey-QQQ6Jf.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/df0e87c1-f7af-4998-bd62-516cde328315/brazil-2023-stadium-home-womens-dri-fit-soccer-jersey-QQQ6Jf.png""]",199.99,2023-10-16 20:31:28.556000 +00:00,2023-10-16 20:31:28.556000 +00:00
118,Nike Sportswear Club Fleece,Men's Printed Pullover Hoodie,1,2,"Make every move a bold one in this easy-fitting hoodie featuring vintage Nike sketches. Its midweight brushed fleece feels extra soft on the inside and smooth on the outside, helping you stay warm while keeping its structured shape for comfort from the court to the couch.","[""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/08575ba4-851e-4b21-a4ad-57df882bff33/sportswear-club-fleece-mens-printed-pullover-hoodie-xxTLfm.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/15825682-68dd-47ef-8d51-db24ccc50444/sportswear-club-fleece-mens-printed-pullover-hoodie-xxTLfm.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/7efbc4fd-4e9d-4fe9-9ba9-3d41dfb2214d/sportswear-club-fleece-mens-printed-pullover-hoodie-xxTLfm.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/a9203124-6a42-491d-8b90-0f0f63833c86/sportswear-club-fleece-mens-printed-pullover-hoodie-xxTLfm.png""]",80,2023-10-16 20:31:28.806000 +00:00,2023-10-16 20:31:28.806000 +00:00
119,Nike Unlimited,"Men's Dri-FIT 5"" Unlined Versatile Shorts",1,3,"Designed for running, training and yoga, our sweat-wicking Unlimited Shorts were made to do it all. They're here for whatever your workout requires, with stretchy fabric that helps you stay free to move. Plus, a hidden pocket lets you keep your phone close as you bring the heat to the gym or a run.","[""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/b29b2031-d087-434d-b4fd-d2afbfc7b00d/unlimited-mens-dri-fit-5-unlined-versatile-shorts-nlD0tf.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/30f752c7-5ebe-48a5-9eeb-2d5c9b3c4a3b/unlimited-mens-dri-fit-5-unlined-versatile-shorts-nlD0tf.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/64e6a910-7c85-474c-90c0-bae079285c73/unlimited-mens-dri-fit-5-unlined-versatile-shorts-nlD0tf.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/9a6ccb3f-204e-4d05-9b97-cff80cf93e30/unlimited-mens-dri-fit-5-unlined-versatile-shorts-nlD0tf.png""]",80,2023-10-16 20:31:29.054000 +00:00,2023-10-16 20:31:29.054000 +00:00
120,Air Jordan 1 Retro High OG,Women's Shoes,2,4,Satiny shine and iconic colors—that's a wardrobe-worthy combo. On a classic shoe. And in women's sizing for the first time. Need any more reasons to treat yourself? We didn't think so.,"[""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/1eac4e3d-869d-44f3-abb3-233eea2f68f1/air-jordan-1-retro-high-og-womens-shoes-1kKstn.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/b8eb635e-8065-4276-a88b-347c97e38238/air-jordan-1-retro-high-og-womens-shoes-1kKstn.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/49eb6e45-ad17-4304-85be-b67dfaaa3008/air-jordan-1-retro-high-og-womens-shoes-1kKstn.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/0f3d0c0e-23ff-4f2a-b61d-ebd6b75e71ac/air-jordan-1-retro-high-og-womens-shoes-1kKstn.png""]",180,2023-10-16 20:31:29.305000 +00:00,2023-10-16 20:31:29.305000 +00:00
121,Nike Sportswear Essentials,Sling Bag (8L),4,5,"From running errands to running for the bus, keep your gear close by and secure. With plenty of room for your essentials and zippered pockets to keep small stuff organized, you'll be skipping all that time wasted on digging around trying to find the things you need.","[""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/22c9e5cd-5fc6-4822-bdc3-d40dc6d50b80/sportswear-essentials-sling-bag-8l-8WLNgB.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/be96d44d-cbe6-4243-97c6-362107fa3cc2/sportswear-essentials-sling-bag-8l-8WLNgB.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/87ca0083-31fa-47dc-8d0c-0513750e5119/sportswear-essentials-sling-bag-8l-8WLNgB.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/58cdf7ee-e041-4c30-bb0d-2343d39b8465/sportswear-essentials-sling-bag-8l-8WLNgB.png""]",57,2023-10-16 20:31:29.556000 +00:00,2023-10-16 20:31:29.556000 +00:00
122,Nike Apex,Reversible Bucket Hat,3,6,"Welcome the Nike Apex Bucket into your lineup. This reversible take on our mid-depth design is made with plush fleece on one side and woven ripstop fabric on the other. An embroidered Nike Futura logo on the front panel adds a clean, Nike finish. Plus, the wraparound brim gives you 360 degrees of coverage, so you can keep your look fresh, rain or shine.","[""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/bb6daab7-001d-4c4c-8a60-5d7cf7cb3142/apex-reversible-bucket-hat-Rk0gv6.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/6471b078-8f84-49a7-ab7e-9376a1ee0075/apex-reversible-bucket-hat-Rk0gv6.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/18ed56be-33e5-4322-93e1-ff208654ea19/apex-reversible-bucket-hat-Rk0gv6.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/cf152807-3cd0-4c1e-a6a3-38cff006895b/apex-reversible-bucket-hat-Rk0gv6.png""]",34,2023-10-16 20:31:29.805000 +00:00,2023-10-16 20:31:29.805000 +00:00
123,Brazil 2023 Stadium Home,Women's Nike Dri-FIT Soccer Jersey,1,1,"Rooted in tradition (nothing says Brazil quite like yellow and green), the Brazil 2023 Home jersey draws on the country's natural beauty to create something wholly distinct. An allover bespoke fern pattern represents the uniqueness of the team and its players while a hidden inner graphic nods to our designers' overall inspiration: Mother Nature. Like other jerseys in our Stadium collection, this one pairs replica design details with sweat-wicking technology to give you a game-ready look inspired by the Female Canaries.","[""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/67158e64-2cf8-4401-bc13-3c13767608b2/brazil-2023-stadium-home-womens-dri-fit-soccer-jersey-QQQ6Jf.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/7868a337-f9e8-47a2-b3fb-37cd278cf024/brazil-2023-stadium-home-womens-dri-fit-soccer-jersey-QQQ6Jf.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/f9cc157a-2d24-45da-80be-7843dad74f92/brazil-2023-stadium-home-womens-dri-fit-soccer-jersey-QQQ6Jf.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/df0e87c1-f7af-4998-bd62-516cde328315/brazil-2023-stadium-home-womens-dri-fit-soccer-jersey-QQQ6Jf.png""]",199.99,2023-10-16 20:31:30.057000 +00:00,2023-10-16 20:31:30.057000 +00:00
124,Nike Sportswear Club Fleece,Men's Printed Pullover Hoodie,1,2,"Make every move a bold one in this easy-fitting hoodie featuring vintage Nike sketches. Its midweight brushed fleece feels extra soft on the inside and smooth on the outside, helping you stay warm while keeping its structured shape for comfort from the court to the couch.","[""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/08575ba4-851e-4b21-a4ad-57df882bff33/sportswear-club-fleece-mens-printed-pullover-hoodie-xxTLfm.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/15825682-68dd-47ef-8d51-db24ccc50444/sportswear-club-fleece-mens-printed-pullover-hoodie-xxTLfm.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/7efbc4fd-4e9d-4fe9-9ba9-3d41dfb2214d/sportswear-club-fleece-mens-printed-pullover-hoodie-xxTLfm.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/a9203124-6a42-491d-8b90-0f0f63833c86/sportswear-club-fleece-mens-printed-pullover-hoodie-xxTLfm.png""]",80,2023-10-16 20:31:30.303000 +00:00,2023-10-16 20:31:30.303000 +00:00
125,Nike Unlimited,"Men's Dri-FIT 5"" Unlined Versatile Shorts",1,3,"Designed for running, training and yoga, our sweat-wicking Unlimited Shorts were made to do it all. They're here for whatever your workout requires, with stretchy fabric that helps you stay free to move. Plus, a hidden pocket lets you keep your phone close as you bring the heat to the gym or a run.","[""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/b29b2031-d087-434d-b4fd-d2afbfc7b00d/unlimited-mens-dri-fit-5-unlined-versatile-shorts-nlD0tf.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/30f752c7-5ebe-48a5-9eeb-2d5c9b3c4a3b/unlimited-mens-dri-fit-5-unlined-versatile-shorts-nlD0tf.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/64e6a910-7c85-474c-90c0-bae079285c73/unlimited-mens-dri-fit-5-unlined-versatile-shorts-nlD0tf.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/9a6ccb3f-204e-4d05-9b97-cff80cf93e30/unlimited-mens-dri-fit-5-unlined-versatile-shorts-nlD0tf.png""]",80,2023-10-16 20:31:30.553000 +00:00,2023-10-16 20:31:30.553000 +00:00
126,Air Jordan 1 Retro High OG,Women's Shoes,2,4,Satiny shine and iconic colors—that's a wardrobe-worthy combo. On a classic shoe. And in women's sizing for the first time. Need any more reasons to treat yourself? We didn't think so.,"[""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/1eac4e3d-869d-44f3-abb3-233eea2f68f1/air-jordan-1-retro-high-og-womens-shoes-1kKstn.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/b8eb635e-8065-4276-a88b-347c97e38238/air-jordan-1-retro-high-og-womens-shoes-1kKstn.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/49eb6e45-ad17-4304-85be-b67dfaaa3008/air-jordan-1-retro-high-og-womens-shoes-1kKstn.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/0f3d0c0e-23ff-4f2a-b61d-ebd6b75e71ac/air-jordan-1-retro-high-og-womens-shoes-1kKstn.png""]",180,2023-10-16 20:31:30.807000 +00:00,2023-10-16 20:31:30.807000 +00:00
127,Nike Sportswear Essentials,Sling Bag (8L),4,5,"From running errands to running for the bus, keep your gear close by and secure. With plenty of room for your essentials and zippered pockets to keep small stuff organized, you'll be skipping all that time wasted on digging around trying to find the things you need.","[""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/22c9e5cd-5fc6-4822-bdc3-d40dc6d50b80/sportswear-essentials-sling-bag-8l-8WLNgB.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/be96d44d-cbe6-4243-97c6-362107fa3cc2/sportswear-essentials-sling-bag-8l-8WLNgB.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/87ca0083-31fa-47dc-8d0c-0513750e5119/sportswear-essentials-sling-bag-8l-8WLNgB.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/58cdf7ee-e041-4c30-bb0d-2343d39b8465/sportswear-essentials-sling-bag-8l-8WLNgB.png""]",57,2023-10-16 20:31:31.059000 +00:00,2023-10-16 20:31:31.059000 +00:00
128,Nike Apex,Reversible Bucket Hat,3,6,"Welcome the Nike Apex Bucket into your lineup. This reversible take on our mid-depth design is made with plush fleece on one side and woven ripstop fabric on the other. An embroidered Nike Futura logo on the front panel adds a clean, Nike finish. Plus, the wraparound brim gives you 360 degrees of coverage, so you can keep your look fresh, rain or shine.","[""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/bb6daab7-001d-4c4c-8a60-5d7cf7cb3142/apex-reversible-bucket-hat-Rk0gv6.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/6471b078-8f84-49a7-ab7e-9376a1ee0075/apex-reversible-bucket-hat-Rk0gv6.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/18ed56be-33e5-4322-93e1-ff208654ea19/apex-reversible-bucket-hat-Rk0gv6.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/cf152807-3cd0-4c1e-a6a3-38cff006895b/apex-reversible-bucket-hat-Rk0gv6.png""]",34,2023-10-16 20:31:31.305000 +00:00,2023-10-16 20:31:31.305000 +00:00
129,Brazil 2023 Stadium Home,Women's Nike Dri-FIT Soccer Jersey,1,1,"Rooted in tradition (nothing says Brazil quite like yellow and green), the Brazil 2023 Home jersey draws on the country's natural beauty to create something wholly distinct. An allover bespoke fern pattern represents the uniqueness of the team and its players while a hidden inner graphic nods to our designers' overall inspiration: Mother Nature. Like other jerseys in our Stadium collection, this one pairs replica design details with sweat-wicking technology to give you a game-ready look inspired by the Female Canaries.","[""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/67158e64-2cf8-4401-bc13-3c13767608b2/brazil-2023-stadium-home-womens-dri-fit-soccer-jersey-QQQ6Jf.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/7868a337-f9e8-47a2-b3fb-37cd278cf024/brazil-2023-stadium-home-womens-dri-fit-soccer-jersey-QQQ6Jf.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/f9cc157a-2d24-45da-80be-7843dad74f92/brazil-2023-stadium-home-womens-dri-fit-soccer-jersey-QQQ6Jf.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/df0e87c1-f7af-4998-bd62-516cde328315/brazil-2023-stadium-home-womens-dri-fit-soccer-jersey-QQQ6Jf.png""]",199.99,2023-10-16 20:31:31.557000 +00:00,2023-10-16 20:31:31.557000 +00:00
130,Nike Sportswear Club Fleece,Men's Printed Pullover Hoodie,1,2,"Make every move a bold one in this easy-fitting hoodie featuring vintage Nike sketches. Its midweight brushed fleece feels extra soft on the inside and smooth on the outside, helping you stay warm while keeping its structured shape for comfort from the court to the couch.","[""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/08575ba4-851e-4b21-a4ad-57df882bff33/sportswear-club-fleece-mens-printed-pullover-hoodie-xxTLfm.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/15825682-68dd-47ef-8d51-db24ccc50444/sportswear-club-fleece-mens-printed-pullover-hoodie-xxTLfm.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/7efbc4fd-4e9d-4fe9-9ba9-3d41dfb2214d/sportswear-club-fleece-mens-printed-pullover-hoodie-xxTLfm.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/a9203124-6a42-491d-8b90-0f0f63833c86/sportswear-club-fleece-mens-printed-pullover-hoodie-xxTLfm.png""]",80,2023-10-16 20:31:31.807000 +00:00,2023-10-16 20:31:31.807000 +00:00
131,Nike Unlimited,"Men's Dri-FIT 5"" Unlined Versatile Shorts",1,3,"Designed for running, training and yoga, our sweat-wicking Unlimited Shorts were made to do it all. They're here for whatever your workout requires, with stretchy fabric that helps you stay free to move. Plus, a hidden pocket lets you keep your phone close as you bring the heat to the gym or a run.","[""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/b29b2031-d087-434d-b4fd-d2afbfc7b00d/unlimited-mens-dri-fit-5-unlined-versatile-shorts-nlD0tf.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/30f752c7-5ebe-48a5-9eeb-2d5c9b3c4a3b/unlimited-mens-dri-fit-5-unlined-versatile-shorts-nlD0tf.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/64e6a910-7c85-474c-90c0-bae079285c73/unlimited-mens-dri-fit-5-unlined-versatile-shorts-nlD0tf.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/9a6ccb3f-204e-4d05-9b97-cff80cf93e30/unlimited-mens-dri-fit-5-unlined-versatile-shorts-nlD0tf.png""]",80,2023-10-16 20:31:32.057000 +00:00,2023-10-16 20:31:32.057000 +00:00
132,Air Jordan 1 Retro High OG,Women's Shoes,2,4,Satiny shine and iconic colors—that's a wardrobe-worthy combo. On a classic shoe. And in women's sizing for the first time. Need any more reasons to treat yourself? We didn't think so.,"[""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/1eac4e3d-869d-44f3-abb3-233eea2f68f1/air-jordan-1-retro-high-og-womens-shoes-1kKstn.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/b8eb635e-8065-4276-a88b-347c97e38238/air-jordan-1-retro-high-og-womens-shoes-1kKstn.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/49eb6e45-ad17-4304-85be-b67dfaaa3008/air-jordan-1-retro-high-og-womens-shoes-1kKstn.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/0f3d0c0e-23ff-4f2a-b61d-ebd6b75e71ac/air-jordan-1-retro-high-og-womens-shoes-1kKstn.png""]",180,2023-10-16 20:31:32.308000 +00:00,2023-10-16 20:31:32.308000 +00:00
133,Nike Sportswear Essentials,Sling Bag (8L),4,5,"From running errands to running for the bus, keep your gear close by and secure. With plenty of room for your essentials and zippered pockets to keep small stuff organized, you'll be skipping all that time wasted on digging around trying to find the things you need.","[""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/22c9e5cd-5fc6-4822-bdc3-d40dc6d50b80/sportswear-essentials-sling-bag-8l-8WLNgB.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/be96d44d-cbe6-4243-97c6-362107fa3cc2/sportswear-essentials-sling-bag-8l-8WLNgB.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/87ca0083-31fa-47dc-8d0c-0513750e5119/sportswear-essentials-sling-bag-8l-8WLNgB.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/58cdf7ee-e041-4c30-bb0d-2343d39b8465/sportswear-essentials-sling-bag-8l-8WLNgB.png""]",57,2023-10-16 20:31:32.554000 +00:00,2023-10-16 20:31:32.554000 +00:00
134,Nike Apex,Reversible Bucket Hat,3,6,"Welcome the Nike Apex Bucket into your lineup. This reversible take on our mid-depth design is made with plush fleece on one side and woven ripstop fabric on the other. An embroidered Nike Futura logo on the front panel adds a clean, Nike finish. Plus, the wraparound brim gives you 360 degrees of coverage, so you can keep your look fresh, rain or shine.","[""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/bb6daab7-001d-4c4c-8a60-5d7cf7cb3142/apex-reversible-bucket-hat-Rk0gv6.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/6471b078-8f84-49a7-ab7e-9376a1ee0075/apex-reversible-bucket-hat-Rk0gv6.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/18ed56be-33e5-4322-93e1-ff208654ea19/apex-reversible-bucket-hat-Rk0gv6.png"",""https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/cf152807-3cd0-4c1e-a6a3-38cff006895b/apex-reversible-bucket-hat-Rk0gv6.png""]",34,2023-10-16 20:31:32.807000 +00:00,2023-10-16 20:31:32.807000 +00:00
